trade_id,signal_id,pair,direction,year,session,entry_leg,entry_price,sl_price,tp1_price,tp2_price,tp3_price,entry,sl,tp1,tp2,tp3,lot,open_bar,open_time,close_bar,close_time,status,result,profit_usd,exit_price,exit_reason,margin_used,entry_amount,monetary_loss_at_sl,monetary_profit_at_tp,rr_ratio,tp3_pips,sl_pips,tp1_pips,tp2_pips,tp3_pips
192103fe-646a-4891-86e1-a5084720a22d,1bdb00b8-68b1-4f85-86b0-c94fc8c223a9,GBPJPY,SELL,2024,Asia,A,191.922,192.422,191.422,190.922,190.422,191.922,192.422,191.422,190.922,190.422,0.01,274111,2024-09-25 00:15:00+00:00,274195,2024-09-25 01:39:00+00:00,CLOSED,LOSS,-2.79,192.422,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
9ed81887-dd0d-44a0-8f5d-d818d55361c7,9f7e37d2-6abc-4f22-a25b-c8041ef7398c,GBPJPY,SELL,2024,Asia,B,192.172,192.672,191.672,191.172,190.672,192.172,192.672,191.672,191.172,190.672,0.01,274111,2024-09-25 00:15:00+00:00,274554,2024-09-25 07:38:00+00:00,CLOSED,LOSS,-2.79,192.672,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
25a2a667-ef7b-4346-94d3-9e4518e1e276,1f245f18-b144-4585-9fc0-23bab37f039f,GBPJPY,SELL,2024,Asia,B,194.765,195.265,194.265,193.765,193.265,194.765,195.265,194.265,193.765,193.265,0.01,277028,2024-09-27 00:52:00+00:00,277250,2024-09-27 04:34:00+00:00,CLOSED,BREAKEVEN,1.46,194.745,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
9a044429-d6e3-4e36-b186-021d0b5275d0,f416fd44-4455-4ab5-aeea-826d89434196,GBPJPY,SELL,2024,Asia,A,194.515,195.015,194.015,193.515,193.015,194.515,195.015,194.015,193.515,193.015,0.01,276991,2024-09-27 00:15:00+00:00,277268,2024-09-27 04:52:00+00:00,CLOSED,LOSS,-2.79,195.015,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
ecb7207c-4053-4e73-8ca0-fc67f17f18b1,b1d4c2b1-5483-4ae1-821a-e00acc03aad8,GBPJPY,SELL,2024,Asia,A,191.095,191.595,190.595,190.095,189.595,191.095,191.595,190.595,190.095,189.595,0.01,278418,2024-09-30 00:15:00+00:00,278788,2024-09-30 06:25:00+00:00,CLOSED,WIN,4.89,189.595,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
2b18b27c-8852-4bba-900e-6fe3981fff71,f3b07a08-f486-4e26-a239-f6e1e539b951,GBPJPY,SELL,2024,London,B,191.345,191.845,190.845,190.345,189.845,191.345,191.845,190.845,190.345,189.845,0.01,278939,2024-09-30 08:56:00+00:00,279300,2024-09-30 14:57:00+00:00,CLOSED,LOSS,-2.79,191.845,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
7ecf8faa-352d-4048-88b1-cea4b33fe8a8,f443f52b-e7b4-47a9-8001-6c5553df7d73,GBPJPY,SELL,2024,Asia,A,192.245,192.745,191.745,191.245,190.745,192.245,192.745,191.745,191.245,190.745,0.01,279856,2024-10-01 00:15:00+00:00,279891,2024-10-01 00:50:00+00:00,CLOSED,LOSS,-2.79,192.745,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
511c9f9b-680d-4e09-b84e-d72564a521f2,859bed1d-1e13-4b6c-b112-80322b1f411c,GBPJPY,SELL,2024,Asia,B,192.495,192.995,191.995,191.495,190.995,192.495,192.995,191.995,191.495,190.995,0.01,279860,2024-10-01 00:19:00+00:00,280066,2024-10-01 03:45:00+00:00,CLOSED,LOSS,-2.79,192.995,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
53563741-ef6f-44b6-8661-7ae008a64a8f,1a18e4fa-9b40-44e3-a0a3-9e33cffdd084,GBPJPY,SELL,2024,Asia,A,190.774,191.274,190.274,189.774,189.274,190.774,191.274,190.274,189.774,189.274,0.01,281296,2024-10-02 00:15:00+00:00,281396,2024-10-02 01:55:00+00:00,CLOSED,LOSS,-2.79,191.274,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
035e3bca-cba8-412f-a4f8-3ed8d386373c,fa038965-a11c-48b7-bd33-b1965203882e,GBPJPY,SELL,2024,Asia,B,191.024,191.524,190.524,190.024,189.524,191.024,191.524,190.524,190.024,189.524,0.01,281325,2024-10-02 00:44:00+00:00,281515,2024-10-02 03:54:00+00:00,CLOSED,LOSS,-2.79,191.524,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
b1ef9035-c062-4ef8-b925-5781b21e66d4,6693c1cf-895e-4c4d-b683-6fd0a66774a0,GBPJPY,SELL,2024,Asia,A,195.259,195.759,194.759,194.259,193.759,195.259,195.759,194.759,194.259,193.759,0.01,285611,2024-10-07 00:15:00+00:00,286182,2024-10-07 09:46:00+00:00,CLOSED,WIN,4.89,193.759,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
05d357ec-96c3-4076-b644-0327ce21cc72,0cbad035-3d9a-4cb9-a24e-b993515de517,GBPJPY,SELL,2024,Asia,B,195.509,196.009,195.009,194.509,194.009,195.509,196.009,195.009,194.509,194.009,0.01,285611,2024-10-07 00:15:00+00:00,286915,2024-10-07 22:00:00+00:00,CLOSED,CANCELLED,0.0,195.509,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
08c36134-41cb-4054-bae7-7ab5e479b56a,bd4cdaaf-ab4f-459a-9a05-7a88e0340226,GBPJPY,SELL,2024,Asia,A,193.822,194.322,193.322,192.822,192.322,193.822,194.322,193.322,192.822,192.322,0.01,287050,2024-10-08 00:15:00+00:00,287297,2024-10-08 04:22:00+00:00,CLOSED,BREAKEVEN,1.46,193.802,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
9a9eab12-7a87-4298-8a2a-463285fbb162,4dbb2c03-ad54-490f-9d03-47ca1b98b29a,GBPJPY,SELL,2024,London,B,194.072,194.572,193.572,193.072,192.572,194.072,194.572,193.572,193.072,192.572,0.01,287773,2024-10-08 12:18:00+00:00,288832,2024-10-09 05:58:00+00:00,CLOSED,LOSS,-2.79,194.572,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
6421727b-6181-4468-967b-d836447fef1f,4eceeac0-e115-42c8-860f-8629a79876e9,GBPJPY,SELL,2024,Asia,A,194.899,195.399,194.399,193.899,193.399,194.899,195.399,194.399,193.899,193.399,0.01,289929,2024-10-10 00:15:00+00:00,290184,2024-10-10 04:30:00+00:00,CLOSED,LOSS,-2.79,195.399,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
cebcaf29-9855-447f-9d18-4254676dfaae,bb709987-9500-4929-b56c-9a3f9945cc9d,GBPJPY,SELL,2024,Asia,B,195.149,195.649,194.649,194.149,193.649,195.149,195.649,194.649,194.149,193.649,0.01,290154,2024-10-10 04:00:00+00:00,290767,2024-10-10 14:13:00+00:00,CLOSED,WIN,4.89,193.649,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
ceddc1c1-ed3c-4920-8306-4092e27c17b3,e35592e0-f243-4c0b-929d-89d2f4290189,GBPJPY,SELL,2024,Asia,A,194.226,194.726,193.726,193.226,192.726,194.226,194.726,193.726,193.226,192.726,0.01,291369,2024-10-11 00:15:00+00:00,292009,2024-10-11 10:55:00+00:00,CLOSED,LOSS,-2.79,194.726,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
8c596d1d-fe51-4f58-8c64-21d5c78ee232,d33fda1e-0758-4c87-b2b8-7a6a126527fd,GBPJPY,SELL,2024,London,B,194.476,194.976,193.976,193.476,192.976,194.476,194.976,193.976,193.476,192.976,0.01,291831,2024-10-11 07:57:00+00:00,292187,2024-10-11 13:53:00+00:00,CLOSED,LOSS,-2.79,194.976,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
3be747f0-c23e-4e6f-9d44-49ef2c2a8a0e,93b44f3e-c9ff-4845-93aa-c6c474eec753,GBPJPY,SELL,2024,Asia,A,194.808,195.308,194.308,193.808,193.308,194.808,195.308,194.308,193.808,193.308,0.01,292808,2024-10-14 00:15:00+00:00,293453,2024-10-14 11:00:00+00:00,CLOSED,LOSS,-2.79,195.308,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
03d3783f-9efb-49d2-b5c7-9a9722f6b10c,f564dbee-cabb-489c-b147-69071b8cc60a,GBPJPY,SELL,2024,Asia,B,195.058,195.558,194.558,194.058,193.558,195.058,195.558,194.558,194.058,193.558,0.01,293017,2024-10-14 03:44:00+00:00,293641,2024-10-14 14:08:00+00:00,CLOSED,LOSS,-2.79,195.558,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
4966ef17-bbc7-4765-b334-a0daf0181343,0ae8e157-2ff3-4b56-a8ad-ef232a3146a2,GBPJPY,SELL,2024,Asia,B,195.878,196.378,195.378,194.878,194.378,195.878,196.378,195.378,194.878,194.378,0.01,294248,2024-10-15 00:15:00+00:00,295550,2024-10-15 22:00:00+00:00,CLOSED,CANCELLED,0.0,195.878,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
df39442b-79a7-40da-913a-127fb35ec554,4feea70b-b35c-49b3-80de-0787e00db21e,GBPJPY,SELL,2024,Asia,A,195.628,196.128,195.128,194.628,194.128,195.628,196.128,195.128,194.628,194.128,0.01,294248,2024-10-15 00:15:00+00:00,295947,2024-10-16 04:37:00+00:00,CLOSED,WIN,3.5,195.128,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
f8bcddc0-b23e-4f8c-ac79-c4ad1afc1a0d,b203e487-f565-4eda-8d8b-9d3c098ab397,GBPJPY,SELL,2024,Asia,A,194.772,195.272,194.272,193.772,193.272,194.772,195.272,194.272,193.772,193.272,0.01,295685,2024-10-16 00:15:00+00:00,296017,2024-10-16 05:47:00+00:00,CLOSED,LOSS,-2.79,195.272,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
b69afb8e-4ff5-4f50-a990-7b7b5569a949,e3eddd42-aba1-4108-84dd-e08f7a01d4c8,GBPJPY,SELL,2024,Asia,B,195.022,195.522,194.522,194.022,193.522,195.022,195.522,194.522,194.022,193.522,0.01,295728,2024-10-16 00:58:00+00:00,296300,2024-10-16 10:30:00+00:00,CLOSED,WIN,3.5,194.522,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
feafe4ec-9fb7-43d5-8154-d13896be1d03,2b67a7b0-f851-40f8-9df1-237600631198,GBPJPY,SELL,2024,Asia,A,194.286,194.786,193.786,193.286,192.786,194.286,194.786,193.786,193.286,192.786,0.01,297125,2024-10-17 00:15:00+00:00,297860,2024-10-17 12:30:00+00:00,CLOSED,LOSS,-2.79,194.786,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
ef6217b8-9473-4080-9517-87e73dcf87ff,4539ac83-cdac-444e-9ffd-e7d711d75a2b,GBPJPY,SELL,2024,London,B,194.536,195.036,194.036,193.536,193.036,194.536,195.036,194.036,193.536,193.036,0.01,297561,2024-10-17 07:31:00+00:00,297860,2024-10-17 12:30:00+00:00,CLOSED,LOSS,-2.79,195.036,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
e7a5683b-964d-4d60-a28e-a790bccd8028,d52b64e5-2cd4-4ce1-a8e1-dd9afff21680,GBPJPY,SELL,2024,Asia,A,195.257,195.757,194.757,194.257,193.757,195.257,195.757,194.757,194.257,193.757,0.01,300004,2024-10-21 00:15:00+00:00,300522,2024-10-21 08:53:00+00:00,CLOSED,BREAKEVEN,1.46,195.237,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
2735a555-4302-4191-8720-5984a4b2c79d,b21010f7-536e-4bd3-8089-4affa2d7f2a3,GBPJPY,SELL,2024,London,B,195.507,196.007,195.007,194.507,194.007,195.507,196.007,195.007,194.507,194.007,0.01,300821,2024-10-21 13:53:00+00:00,301624,2024-10-22 03:17:00+00:00,CLOSED,LOSS,-2.79,196.007,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
5c5746f7-4f4c-48bd-9bf7-a91940bf922c,e98cba15-3850-4f52-877f-8f5a7cd52296,GBPJPY,SELL,2024,Asia,A,195.539,196.039,195.039,194.539,194.039,195.539,196.039,195.039,194.539,194.039,0.01,301442,2024-10-22 00:15:00+00:00,301625,2024-10-22 03:18:00+00:00,CLOSED,LOSS,-2.79,196.039,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
476c342d-91f0-4048-a537-f1404556d422,48dbb9af-f487-47bd-915e-91f36690aef8,GBPJPY,SELL,2024,Asia,B,195.789,196.289,195.289,194.789,194.289,195.789,196.289,195.289,194.789,194.289,0.01,301554,2024-10-22 02:07:00+00:00,301677,2024-10-22 04:10:00+00:00,CLOSED,LOSS,-2.79,196.289,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
d719f0ff-176d-4c55-a0ec-0a76c2d4f888,18ee6719-cf58-4060-8c91-48f06b085ddc,GBPJPY,SELL,2024,Asia,A,196.199,196.699,195.699,195.199,194.699,196.199,196.699,195.699,195.199,194.699,0.01,302879,2024-10-23 00:15:00+00:00,302937,2024-10-23 01:13:00+00:00,CLOSED,LOSS,-2.79,196.699,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
9bf05f02-9d50-429a-bf6c-9bc50bce2792,6bf4ed3c-5542-48ff-9e89-166bcd2805aa,GBPJPY,SELL,2024,Asia,B,196.449,196.949,195.949,195.449,194.949,196.449,196.949,195.949,195.449,194.949,0.01,302915,2024-10-23 00:51:00+00:00,302967,2024-10-23 01:43:00+00:00,CLOSED,LOSS,-2.79,196.949,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
dc4976f5-c24b-4a0f-a59f-44e21a9d3ee2,655b72d7-d0c8-4500-ba12-89918be4fa79,GBPJPY,SELL,2024,Asia,A,197.287,197.787,196.787,196.287,195.787,197.287,197.787,196.787,196.287,195.787,0.01,304319,2024-10-24 00:15:00+00:00,304755,2024-10-24 07:31:00+00:00,CLOSED,BREAKEVEN,1.46,197.267,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
c5fcc221-fbe7-4d5b-ae6c-33d35ee49332,8d84967d-4c7a-4050-9140-60278f6e1e0c,GBPJPY,SELL,2024,London,B,197.537,198.037,197.037,196.537,196.037,197.537,198.037,197.037,196.537,196.037,0.01,305056,2024-10-24 12:32:00+00:00,305472,2024-10-24 19:28:00+00:00,CLOSED,WIN,3.5,197.037,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
cd27e151-936f-4ef1-9b61-21eb856d841e,5c12b403-e993-4c3c-93b5-71bffdadf5b5,GBPJPY,SELL,2024,Asia,A,198.778,199.278,198.278,197.778,197.278,198.778,199.278,198.278,197.778,197.278,0.01,307198,2024-10-28 00:15:00+00:00,307230,2024-10-28 00:47:00+00:00,CLOSED,LOSS,-2.79,199.278,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
89f2dad9-02e7-4bcf-9fe5-009829adbba0,d39e6541-7876-4cb7-b08c-5222213d27ca,GBPJPY,SELL,2024,Asia,B,199.028,199.528,198.528,198.028,197.528,199.028,199.528,198.528,198.028,197.528,0.01,307214,2024-10-28 00:31:00+00:00,307605,2024-10-28 07:02:00+00:00,CLOSED,BREAKEVEN,1.46,199.008,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
872bb35e-1f61-48f7-be7d-37f62f15e9cd,75b490b0-17da-4e50-880b-0e545b6e53ca,GBPJPY,SELL,2024,Asia,A,198.496,198.996,197.996,197.496,196.996,198.496,198.996,197.996,197.496,196.996,0.01,308637,2024-10-29 00:15:00+00:00,309072,2024-10-29 07:30:00+00:00,CLOSED,LOSS,-2.79,198.996,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
2920b5c2-6e65-4215-8d26-318365d708d6,f54c397b-b80d-4fbf-9e01-cd79e3a18c7e,GBPJPY,SELL,2024,Asia,B,198.746,199.246,198.246,197.746,197.246,198.746,199.246,198.246,197.746,197.246,0.01,309025,2024-10-29 06:43:00+00:00,309083,2024-10-29 07:41:00+00:00,CLOSED,LOSS,-2.79,199.246,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
d357d96a-cd20-4be0-9e27-0eb6cd53917d,d655ebc8-d4e4-4410-b7d7-1afd0b0eefcf,GBPJPY,BUY,2024,Asia,A,196.047,195.547,196.547,197.047,197.547,196.047,195.547,196.547,197.047,197.547,0.01,312955,2024-11-01 00:15:00+00:00,313708,2024-11-01 12:48:00+00:00,CLOSED,WIN,4.89,197.547,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
616462e0-4cfc-417c-91ca-9ef4e4585662,db4ae9b5-4529-44a1-bba2-ab226bb3ac5d,GBPJPY,BUY,2024,Asia,B,195.797,195.297,196.297,196.797,197.297,195.797,195.297,196.297,196.797,197.297,0.01,312955,2024-11-01 00:15:00+00:00,314199,2024-11-03 22:00:00+00:00,CLOSED,CANCELLED,0.0,195.797,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
fe006c2b-e81c-48ad-a095-ca7beb7d652c,cc763180-fb1a-4557-8356-7e793aa01706,GBPJPY,SELL,2024,Asia,A,197.27,197.77,196.77,196.27,195.77,197.27,197.77,196.77,196.27,195.77,0.01,315774,2024-11-05 00:15:00+00:00,316465,2024-11-05 11:46:00+00:00,CLOSED,LOSS,-2.79,197.77,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
39fa9279-b254-40bd-9622-3c6ddc18320b,723917dc-5c53-4196-b01e-839df23871c8,GBPJPY,SELL,2024,Asia,B,197.52,198.02,197.02,196.52,196.02,197.52,198.02,197.02,196.52,196.02,0.01,315953,2024-11-05 03:14:00+00:00,317179,2024-11-05 23:45:00+00:00,CLOSED,LOSS,-2.79,198.02,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
eb2c4427-0e1b-4601-b894-922c3d6f4cec,a0596f11-f8e4-45d2-a2af-5f3e02854482,GBPJPY,SELL,2024,Asia,A,199.106,199.606,198.606,198.106,197.606,199.106,199.606,198.606,198.106,197.606,0.01,318649,2024-11-07 00:15:00+00:00,319294,2024-11-07 11:00:00+00:00,CLOSED,BREAKEVEN,1.46,199.086,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
ce16f866-9a4c-4754-ba81-8ade1d79fb49,4a4e5502-5d89-4a55-af23-38b9e70dad6e,GBPJPY,SELL,2024,Asia,B,199.356,199.856,198.856,198.356,197.856,199.356,199.856,198.856,198.356,197.856,0.01,318736,2024-11-07 01:42:00+00:00,319298,2024-11-07 11:04:00+00:00,CLOSED,BREAKEVEN,1.46,199.336,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
7ee4f104-535b-479c-b999-c34fffe3e03e,3f70d6dc-05a5-4adc-85ad-958e90449a2e,GBPJPY,SELL,2024,Asia,A,198.728,199.228,198.228,197.728,197.228,198.728,199.228,198.228,197.728,197.228,0.01,320089,2024-11-08 00:15:00+00:00,320616,2024-11-08 09:02:00+00:00,CLOSED,WIN,4.89,197.228,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
64450df6-3b01-4072-bad7-32bf5398d265,34869262-655c-4285-962f-505bb31b7402,GBPJPY,SELL,2024,Asia,B,198.978,199.478,198.478,197.978,197.478,198.978,199.478,198.478,197.978,197.478,0.01,320089,2024-11-08 00:15:00+00:00,321391,2024-11-10 22:00:00+00:00,CLOSED,CANCELLED,0.0,198.978,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
7d9016d3-d8b3-4ce4-bf17-7439932e3f1f,1102e0ae-3168-4415-89fd-d7b093a7e159,GBPJPY,SELL,2024,Asia,B,198.094,198.594,197.594,197.094,196.594,198.094,198.594,197.594,197.094,196.594,0.01,322966,2024-11-12 00:15:00+00:00,324271,2024-11-12 22:00:00+00:00,CLOSED,CANCELLED,0.0,198.094,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
68b068ca-6379-447c-8a96-eb7f5077bd05,e0c5e291-b718-482f-84b7-a4998fbdb140,GBPJPY,SELL,2024,Asia,A,197.844,198.344,197.344,196.844,196.344,197.844,198.344,197.344,196.844,196.344,0.01,322966,2024-11-12 00:15:00+00:00,325315,2024-11-13 15:25:00+00:00,CLOSED,WIN,3.5,197.344,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
992794cf-09c1-482b-9970-49cceec40bd4,a12d848c-30c1-4703-99b0-fb20b74211ac,GBPJPY,SELL,2024,Asia,A,197.841,198.341,197.341,196.841,196.341,197.841,198.341,197.341,196.841,196.341,0.01,325845,2024-11-14 00:15:00+00:00,326688,2024-11-14 14:18:00+00:00,CLOSED,BREAKEVEN,1.46,197.821,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
da82e8b8-ac00-4c99-bd11-9dc9ed010c78,d908599b-e152-4ef0-bd53-4d053d106f86,GBPJPY,SELL,2024,Asia,A,198.307,198.807,197.807,197.307,196.807,198.307,198.807,197.807,197.307,196.807,0.01,327285,2024-11-15 00:15:00+00:00,327740,2024-11-15 07:50:00+00:00,CLOSED,WIN,4.89,196.807,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
07ea8332-ffb1-4e88-b51f-fc310a2760b3,4af7689a-3a59-48d0-ab7a-3fda49c07cfa,GBPJPY,SELL,2024,London,B,198.091,198.591,197.591,197.091,196.591,198.091,198.591,197.591,197.091,196.591,0.01,326700,2024-11-14 14:30:00+00:00,327802,2024-11-15 08:52:00+00:00,CLOSED,WIN,4.89,196.591,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
5098ced6-cdce-4adc-85e4-446c7cadc050,20d9b0f6-1e94-426b-ad18-f040dd49752f,GBPJPY,SELL,2024,Asia,B,198.557,199.057,198.057,197.557,197.057,198.557,199.057,198.057,197.557,197.057,0.01,327285,2024-11-15 00:15:00+00:00,328585,2024-11-17 22:00:00+00:00,CLOSED,CANCELLED,0.0,198.557,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
e1ea1055-c5d5-41c5-8ab2-43c79c179786,8203ac2c-8eea-40da-a748-b8c7c523fe63,GBPJPY,BUY,2024,Asia,A,194.977,194.477,195.477,195.977,196.477,194.977,194.477,195.477,195.977,196.477,0.01,328720,2024-11-18 00:15:00+00:00,328907,2024-11-18 03:22:00+00:00,CLOSED,BREAKEVEN,1.46,194.997,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
faf27368-d2ae-41b7-9a8b-8e778e77b32b,93f5aca6-0d46-45b3-a41b-2595dedbd170,GBPJPY,BUY,2024,Asia,B,194.727,194.227,195.227,195.727,196.227,194.727,194.227,195.227,195.727,196.227,0.01,328720,2024-11-18 00:15:00+00:00,330025,2024-11-18 22:00:00+00:00,CLOSED,CANCELLED,0.0,194.727,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
e38f53cd-5318-48fc-9e77-ea5fc591f13c,c9691ce2-455e-4770-98dc-b48172e3d1a8,GBPJPY,BUY,2024,Asia,B,195.317,194.817,195.817,196.317,196.817,195.317,194.817,195.817,196.317,196.817,0.01,330160,2024-11-19 00:15:00+00:00,330594,2024-11-19 07:29:00+00:00,CLOSED,BREAKEVEN,1.46,195.337,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
e8030812-add1-4130-8179-603ba6431130,ace99997-a7dd-418a-a37f-597ab15669ec,GBPJPY,BUY,2024,Asia,A,195.567,195.067,196.067,196.567,197.067,195.567,195.067,196.067,196.567,197.067,0.01,330160,2024-11-19 00:15:00+00:00,330597,2024-11-19 07:32:00+00:00,CLOSED,LOSS,-2.79,195.067,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
8358711b-ed51-401f-bc36-6610c5cbbf79,973ffb87-cf2c-431d-a834-ae5c5838d913,GBPJPY,BUY,2024,Asia,A,196.528,196.028,197.028,197.528,198.028,196.528,196.028,197.028,197.528,198.028,0.01,331600,2024-11-20 00:15:00+00:00,332385,2024-11-20 13:20:00+00:00,CLOSED,WIN,3.5,197.028,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
4c326344-f625-45aa-8357-be5e452a6399,05a89b9f-d74c-4fbf-87d1-2321160d54fe,GBPJPY,BUY,2024,London,B,196.278,195.778,196.778,197.278,197.778,196.278,195.778,196.778,197.278,197.778,0.01,332434,2024-11-20 14:09:00+00:00,332515,2024-11-20 15:30:00+00:00,CLOSED,BREAKEVEN,1.46,196.298,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
5d6067e5-b7a4-414b-9694-f6149f14f3b1,b4dd6cd0-daea-4ddd-b05d-8a79bcc58db8,GBPJPY,BUY,2024,Asia,A,196.235,195.735,196.735,197.235,197.735,196.235,195.735,196.735,197.235,197.735,0.01,333039,2024-11-21 00:15:00+00:00,333337,2024-11-21 05:13:00+00:00,CLOSED,LOSS,-2.79,195.735,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
3a75636f-3569-4953-b361-07014ac8d7bf,67bfdcd1-b3bf-4770-899c-cd364ba577eb,GBPJPY,BUY,2024,Asia,B,195.985,195.485,196.485,196.985,197.485,195.985,195.485,196.485,196.985,197.485,0.01,333088,2024-11-21 01:04:00+00:00,333412,2024-11-21 06:28:00+00:00,CLOSED,LOSS,-2.79,195.485,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
