trade_id,signal_id,pair,direction,year,session,entry_leg,entry_price,sl_price,tp1_price,tp2_price,tp3_price,entry,sl,tp1,tp2,tp3,lot,open_bar,open_time,close_bar,close_time,status,result,profit_usd,exit_price,exit_reason,margin_used,entry_amount,monetary_loss_at_sl,monetary_profit_at_tp,rr_ratio,tp3_pips,sl_pips,tp1_pips,tp2_pips
de701eae-7eba-49de-b859-e94fb62522d2,6f47e186-a537-44c3-8159-7aabd40a8021,GBPJPY,BUY,2024,Asia,A,193.06,192.56,193.56,194.06,194.56,193.06,192.56,193.56,194.06,194.56,0.01,351748,2024-12-10 00:15:00+00:00,351838,2024-12-10 01:45:00+00:00,CLOSED,LOSS,-2.79,192.56,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
699660ef-ec04-4029-a1d7-daca99080d90,023ecbe1-f3f0-4da5-80e8-564869de2319,GBPJPY,BUY,2024,Asia,B,192.81,192.31,193.31,193.81,194.31,192.81,192.31,193.31,193.81,194.31,0.01,351794,2024-12-10 01:01:00+00:00,353547,2024-12-11 06:14:00+00:00,CLOSED,WIN,3.5,193.31,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
e7b6b21d-1dc9-4e00-aa3a-5f44c2b659fa,8c6254f3-01a6-4be4-985a-61f39d12fa90,GBPJPY,SELL,2024,Asia,A,193.831,194.331,193.331,192.831,192.331,193.831,194.331,193.331,192.831,192.331,0.01,353188,2024-12-11 00:15:00+00:00,353666,2024-12-11 08:13:00+00:00,CLOSED,WIN,3.5,193.331,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
b9870e69-f403-4294-842e-125d0e464335,b5f38d01-629e-490f-924a-20c00ef459f6,GBPJPY,SELL,2024,London,B,194.081,194.581,193.581,193.081,192.581,194.081,194.581,193.581,193.081,192.581,0.01,353676,2024-12-11 08:23:00+00:00,353923,2024-12-11 12:30:00+00:00,CLOSED,LOSS,-2.79,194.581,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
8fa940f1-0918-4eeb-b520-489f38a449c9,490ebe19-cfcf-43ab-bed0-2c4ddc763f82,GBPJPY,SELL,2024,Asia,A,194.283,194.783,193.783,193.283,192.783,194.283,194.783,193.783,193.283,192.783,0.01,354628,2024-12-12 00:15:00+00:00,354914,2024-12-12 05:01:00+00:00,CLOSED,LOSS,-2.79,194.783,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
392fb69c-e785-4358-b5d2-7c86281bd31b,d78ec43d-299d-448d-98e2-07120713714a,GBPJPY,SELL,2024,Asia,B,194.533,195.033,194.033,193.533,193.033,194.533,195.033,194.033,193.533,193.033,0.01,354772,2024-12-12 02:39:00+00:00,355492,2024-12-12 14:39:00+00:00,CLOSED,WIN,4.89,193.033,TP3_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
079d2454-e6ba-4b57-8eba-6a96cf0b6836,1301d47c-b68c-4c79-9732-5c45117e8d3d,GBPJPY,BUY,2024,Asia,A,193.725,193.225,194.225,194.725,195.225,193.725,193.225,194.225,194.725,195.225,0.01,356067,2024-12-13 00:15:00+00:00,356412,2024-12-13 06:00:00+00:00,CLOSED,LOSS,-2.79,193.225,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
b1b00bac-04c6-45f6-8ed2-c21d137da557,155443ae-bd6e-4d25-b9e9-f5e325c313a3,GBPJPY,BUY,2024,Asia,B,193.475,192.975,193.975,194.475,194.975,193.475,192.975,193.975,194.475,194.975,0.01,356102,2024-12-13 00:50:00+00:00,356442,2024-12-13 06:30:00+00:00,CLOSED,LOSS,-2.79,192.975,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
41b47090-0bd0-4798-add3-0019c4f6f379,de74f2a4-e9f2-4df0-9fd8-609d41ad8eef,GBPJPY,SELL,2024,Asia,B,194.478,194.978,193.978,193.478,192.978,194.478,194.978,193.978,193.478,192.978,0.01,357548,2024-12-16 00:58:00+00:00,357986,2024-12-16 08:16:00+00:00,CLOSED,BREAKEVEN,1.46,194.458,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
f8a08dea-eac2-478f-a5d8-f94a17a76db5,00c1614d-7844-414f-bd43-11732ce31bd9,GBPJPY,SELL,2024,Asia,A,194.228,194.728,193.728,193.228,192.728,194.228,194.728,193.728,193.228,192.728,0.01,357505,2024-12-16 00:15:00+00:00,358018,2024-12-16 08:48:00+00:00,CLOSED,LOSS,-2.79,194.728,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
143f85d5-536e-4007-a200-a68f9c45183f,a545ffa9-1e4a-4667-ad69-5acb5cac1619,GBPJPY,SELL,2024,Asia,A,195.349,195.849,194.849,194.349,193.849,195.349,195.849,194.849,194.349,193.849,0.01,360385,2024-12-18 00:15:00+00:00,360967,2024-12-18 09:57:00+00:00,CLOSED,BREAKEVEN,1.46,195.329,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
027d27b6-9a74-46d0-a013-1e81a1a1e33c,202f17ef-654f-49b7-9f74-3fd8f9e82c01,GBPJPY,SELL,2024,London,B,195.599,196.099,195.099,194.599,194.099,195.599,196.099,195.099,194.599,194.099,0.01,361093,2024-12-18 12:03:00+00:00,361257,2024-12-18 14:47:00+00:00,CLOSED,BREAKEVEN,1.46,195.579,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
6a9922eb-ec3a-43d9-825b-b0e862fab924,03d6c88d-a938-4730-aae1-c83a33ce984a,GBPJPY,SELL,2024,Asia,A,194.792,195.292,194.292,193.792,193.292,194.792,195.292,194.292,193.792,193.292,0.01,361825,2024-12-19 00:15:00+00:00,361922,2024-12-19 01:52:00+00:00,CLOSED,LOSS,-2.79,195.292,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
78b16f3e-1c9f-4d15-acc2-74a393a2c37c,47b8e8aa-1aed-4dda-a690-096cdb3abf63,GBPJPY,SELL,2024,Asia,B,195.042,195.542,194.542,194.042,193.542,195.042,195.542,194.542,194.042,193.542,0.01,361922,2024-12-19 01:52:00+00:00,361945,2024-12-19 02:15:00+00:00,CLOSED,LOSS,-2.79,195.542,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
800f0b9a-ac0f-4042-a483-28a957a1bee2,1cee3440-32f8-4d6c-9b5b-51fc9107a115,GBPJPY,SELL,2024,Asia,A,197.007,197.507,196.507,196.007,195.507,197.007,197.507,196.507,196.007,195.507,0.01,363265,2024-12-20 00:15:00+00:00,364020,2024-12-20 12:50:00+00:00,CLOSED,WIN,3.5,196.507,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
8c40d299-89b8-4752-9b62-b180a4e43144,e74e0e4e-51d0-4c56-9468-b51242604ca3,GBPJPY,SELL,2024,Asia,B,197.257,197.757,196.757,196.257,195.757,197.257,197.757,196.757,196.257,195.757,0.01,363265,2024-12-20 00:15:00+00:00,364569,2024-12-22 22:00:00+00:00,CLOSED,CANCELLED,0.0,197.257,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
19878d24-552f-4232-b73b-f0d418a5d1ae,0b58055d-eb21-4db2-b27f-cdcb99229a7f,GBPJPY,SELL,2024,Asia,B,197.111,197.611,196.611,196.111,195.611,197.111,197.611,196.611,196.111,195.611,0.01,364704,2024-12-23 00:15:00+00:00,366009,2024-12-23 22:00:00+00:00,CLOSED,CANCELLED,0.0,197.111,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
16fda9dd-e56e-422b-9e92-f3d4305df9b6,229a4318-2a29-432c-9de0-454a3181ef13,GBPJPY,SELL,2024,Asia,A,196.861,197.361,196.361,195.861,195.361,196.861,197.361,196.361,195.861,195.361,0.01,364704,2024-12-23 00:15:00+00:00,366897,2024-12-24 12:48:00+00:00,CLOSED,LOSS,-2.79,197.361,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
eac0f12f-f86a-44a7-8ffa-985818117bb9,b9562ffa-f94a-48cc-b884-b8e20faf5c01,GBPJPY,SELL,2024,Asia,A,196.984,197.484,196.484,195.984,195.484,196.984,197.484,196.484,195.984,195.484,0.01,366144,2024-12-24 00:15:00+00:00,366919,2024-12-24 13:10:00+00:00,CLOSED,LOSS,-2.79,197.484,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
5f4107cf-4f98-4b0f-82d7-65e3f1a8bf14,65d16d70-a99b-40d3-ad08-f668003a2c44,GBPJPY,SELL,2024,London,B,197.234,197.734,196.734,196.234,195.734,197.234,197.734,196.734,196.234,195.734,0.01,366836,2024-12-24 11:47:00+00:00,368429,2024-12-26 14:36:00+00:00,CLOSED,LOSS,-2.79,197.734,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
87a55717-983b-418d-8da2-f7dbf6f09e6a,4bc84db9-db83-4dbb-ac74-0ca28c285e62,GBPJPY,SELL,2024,Asia,A,197.348,197.848,196.848,196.348,195.848,197.348,197.848,196.848,196.348,195.848,0.01,367568,2024-12-26 00:15:00+00:00,368510,2024-12-26 15:57:00+00:00,CLOSED,LOSS,-2.79,197.848,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
0b9b75df-83cf-41a8-8452-2c1da347c47b,d15ac112-0dcc-4e66-a14a-67ff0bbce004,GBPJPY,SELL,2024,Asia,A,197.825,198.325,197.325,196.825,196.325,197.825,198.325,197.325,196.825,196.325,0.01,369008,2024-12-27 00:15:00+00:00,369422,2024-12-27 07:09:00+00:00,CLOSED,BREAKEVEN,1.46,197.805,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
66f11317-c1f6-421c-b261-c2dd213935ee,c28f2aa5-1417-4e32-b73c-080696669953,GBPJPY,SELL,2024,London,B,197.598,198.098,197.098,196.598,196.098,197.598,198.098,197.098,196.598,196.098,0.01,368310,2024-12-26 12:37:00+00:00,369675,2024-12-27 11:22:00+00:00,CLOSED,LOSS,-2.79,198.098,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
838ab856-41b1-4960-ab91-eccdca536b10,dce20e4d-763a-4ddf-ab75-79a8ab9ba226,GBPJPY,SELL,2024,London,B,198.075,198.575,197.575,197.075,196.575,198.075,198.575,197.575,197.075,196.575,0.01,369674,2024-12-27 11:21:00+00:00,370113,2024-12-27 18:40:00+00:00,CLOSED,LOSS,-2.79,198.575,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
49706b69-0ab0-4552-be3c-120f45544cee,6d11bd38-5ca0-4c32-b6d3-1b40108ec71f,GBPJPY,SELL,2024,Asia,B,198.908,199.408,198.408,197.908,197.408,198.908,199.408,198.408,197.908,197.408,0.01,370741,2024-12-30 05:10:00+00:00,371251,2024-12-30 13:40:00+00:00,CLOSED,WIN,4.89,197.408,TP3_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
09abe42b-1f60-4d7e-88a5-3b7dcf7ae527,9ba7eb67-9bc9-4643-a2eb-b9c12e0d1e93,GBPJPY,SELL,2024,Asia,A,198.658,199.158,198.158,197.658,197.158,198.658,199.158,198.158,197.658,197.158,0.01,370446,2024-12-30 00:15:00+00:00,371271,2024-12-30 14:00:00+00:00,CLOSED,WIN,4.89,197.158,TP3_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
611a21d3-70cf-4216-96de-068e9005f9fb,ad2c453b-cfad-4c2e-9f83-cf71b9e3b426,EURJPY,BUY,2024,Asia,A,155.794,155.294,156.294,156.794,157.294,155.794,155.294,156.294,156.794,157.294,0.01,195,2024-01-02 00:15:00+00:00,706,2024-01-02 08:46:00+00:00,CLOSED,BREAKEVEN,1.67,155.814,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
17144bac-8de7-43e8-9523-fc591e9b0ae5,8089b479-93f6-46a1-a59b-eadf9a623569,EURJPY,BUY,2024,London,B,155.544,155.044,156.044,156.544,157.044,155.544,155.044,156.044,156.544,157.044,0.01,832,2024-01-02 10:52:00+00:00,1441,2024-01-02 21:01:00+00:00,CLOSED,LOSS,-3.22,155.044,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
db37bb37-bf83-4bec-9d90-41ad0841e890,4f295f10-2bf9-4872-8c32-b2a943a794c2,EURJPY,BUY,2024,Asia,A,156.482,155.982,156.982,157.482,157.982,156.482,155.982,156.982,157.482,157.982,0.01,3074,2024-01-04 00:15:00+00:00,3641,2024-01-04 09:42:00+00:00,CLOSED,WIN,5.63,157.982,TP3_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
5281092d-7815-40f8-89c8-b5a6ccff60dc,66953106-3140-48a2-a6be-456007cccb21,EURJPY,BUY,2024,Asia,B,156.232,155.732,156.732,157.232,157.732,156.232,155.732,156.732,157.232,157.732,0.01,3074,2024-01-04 00:15:00+00:00,4379,2024-01-04 22:00:00+00:00,CLOSED,CANCELLED,0.0,156.232,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
8c1c4950-35d1-4600-ab6d-f7356cefe251,7c9d3c4d-e3b7-494b-a8d4-6659417f755d,EURJPY,SELL,2024,Asia,B,158.817,159.317,158.317,157.817,157.317,158.817,159.317,158.317,157.817,157.317,0.01,4844,2024-01-05 05:45:00+00:00,5249,2024-01-05 12:30:00+00:00,CLOSED,BREAKEVEN,1.67,158.797,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
3c0c5c87-424b-4dbf-b9a3-2947e9ed07f9,0c06a20f-21a7-4601-923c-ce1c67482e8c,EURJPY,SELL,2024,Asia,A,158.567,159.067,158.067,157.567,157.067,158.567,159.067,158.067,157.567,157.067,0.01,4514,2024-01-05 00:15:00+00:00,5553,2024-01-05 17:34:00+00:00,CLOSED,BREAKEVEN,1.67,158.547,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
fe70e5bb-95f6-44b7-9657-5244cc14378c,40c77b6d-f3ed-439c-a761-0b63fa706331,EURJPY,SELL,2024,Asia,A,158.298,158.798,157.798,157.298,156.798,158.298,158.798,157.798,157.298,156.798,0.01,5952,2024-01-08 00:15:00+00:00,6606,2024-01-08 11:09:00+00:00,CLOSED,BREAKEVEN,1.67,158.278,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
e9be13c2-42a0-45ed-9945-5b642822b073,bcea9b5b-64be-4c1e-87ec-02100b8da11b,EURJPY,SELL,2024,Asia,B,158.548,159.048,158.048,157.548,157.048,158.548,159.048,158.048,157.548,157.048,0.01,5952,2024-01-08 00:15:00+00:00,7256,2024-01-08 22:00:00+00:00,CLOSED,CANCELLED,0.0,158.548,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
9f8a7083-0f13-46ed-9de5-395ffb103b81,0b6d06aa-3279-4ff7-b4dc-2e4fb43bf3f3,EURJPY,SELL,2024,Asia,B,157.92,158.42,157.42,156.92,156.42,157.92,158.42,157.42,156.92,156.42,0.01,7784,2024-01-09 06:48:00+00:00,8344,2024-01-09 16:08:00+00:00,CLOSED,BREAKEVEN,1.67,157.9,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
0e55e415-1edc-4118-8a0b-823c53d3766c,a2ba860a-3a53-499f-bd75-7d530918cea5,EURJPY,SELL,2024,Asia,A,157.67,158.17,157.17,156.67,156.17,157.67,158.17,157.17,156.67,156.17,0.01,7391,2024-01-09 00:15:00+00:00,8826,2024-01-10 00:11:00+00:00,CLOSED,LOSS,-3.22,158.17,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
5cf081cf-b63f-4a41-b729-86b0c419a48b,fc2e9e3e-7379-4b03-9773-f57f4f34bd6b,EURJPY,SELL,2024,Asia,A,157.978,158.478,157.478,156.978,156.478,157.978,158.478,157.478,156.978,156.478,0.01,8830,2024-01-10 00:15:00+00:00,9168,2024-01-10 05:53:00+00:00,CLOSED,LOSS,-3.22,158.478,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
e1489205-be56-40d6-847b-d1c8a65ec526,3edad7c7-3729-425c-9a14-da2cefefcb0a,EURJPY,SELL,2024,Asia,B,158.228,158.728,157.728,157.228,156.728,158.228,158.728,157.728,157.228,156.728,0.01,8844,2024-01-10 00:29:00+00:00,9420,2024-01-10 10:05:00+00:00,CLOSED,LOSS,-3.22,158.728,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
84444c0e-8805-4b05-897e-92b9bf8efc39,d2b13ed5-25c2-4483-b5cb-89d2dd054ee1,EURJPY,SELL,2024,London,B,159.949,160.449,159.449,158.949,158.449,159.949,160.449,159.449,158.949,158.449,0.01,11005,2024-01-11 12:30:00+00:00,12953,2024-01-14 21:02:00+00:00,CLOSED,WIN,5.63,158.449,TP3_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
69cd0824-05fc-4236-bc32-79e0edad49f0,23e6fb9a-1833-45d3-87ea-6f7fdb85315d,EURJPY,SELL,2024,Asia,B,159.669,160.169,159.169,158.669,158.169,159.669,160.169,159.169,158.669,158.169,0.01,11709,2024-01-12 00:15:00+00:00,13011,2024-01-14 22:00:00+00:00,CLOSED,CANCELLED,0.0,159.669,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
5b14ceb1-5b03-4aaa-ac5f-42948d1d2752,d45b19af-e854-494f-98ea-41c281744c38,EURJPY,SELL,2024,Asia,A,159.419,159.919,158.919,158.419,157.919,159.419,159.919,158.919,158.419,157.919,0.01,11709,2024-01-12 00:15:00+00:00,13088,2024-01-14 23:17:00+00:00,CLOSED,WIN,4.02,158.919,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
a84cae99-71e4-48dc-aa8b-95185c1e14ed,797bfb89-fc95-4b1e-b17f-e8ddd64a33b2,EURJPY,SELL,2024,Asia,A,159.699,160.199,159.199,158.699,158.199,159.699,160.199,159.199,158.699,158.199,0.01,10270,2024-01-11 00:15:00+00:00,13419,2024-01-15 04:48:00+00:00,CLOSED,WIN,4.02,159.199,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
5d1eef34-04db-4465-9325-6d547d81176a,7c87e0c8-14c0-435b-83b3-32f390238a0f,EURJPY,SELL,2024,Asia,A,158.883,159.383,158.383,157.883,157.383,158.883,159.383,158.383,157.883,157.383,0.01,13146,2024-01-15 00:15:00+00:00,13497,2024-01-15 06:06:00+00:00,CLOSED,LOSS,-3.22,159.383,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
610e1936-98f6-4518-9f1f-8ac2e52357f1,ed2817b2-2e8f-4855-96a9-88121e1ff85d,EURJPY,SELL,2024,Asia,B,159.133,159.633,158.633,158.133,157.633,159.133,159.633,158.633,158.133,157.633,0.01,13282,2024-01-15 02:31:00+00:00,13799,2024-01-15 11:08:00+00:00,CLOSED,LOSS,-3.22,159.633,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
09b85b78-cc71-45de-bb97-cdd972556752,8afec8f3-5a18-4740-9788-149525e07ee3,EURJPY,SELL,2024,Asia,A,159.253,159.753,158.753,158.253,157.753,159.253,159.753,158.753,158.253,157.753,0.01,14586,2024-01-16 00:15:00+00:00,15218,2024-01-16 10:47:00+00:00,CLOSED,LOSS,-3.22,159.753,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
66593f0e-086f-442d-8f22-e45c97c11383,a3a7a4af-bc4f-4743-9b2a-0e0610936d9f,EURJPY,SELL,2024,Asia,B,159.503,160.003,159.003,158.503,158.003,159.503,160.003,159.003,158.503,158.003,0.01,14643,2024-01-16 01:12:00+00:00,15482,2024-01-16 15:11:00+00:00,CLOSED,LOSS,-3.22,160.003,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
ff96ad28-24cb-4ce9-a431-830127793f9d,cf356f04-e133-42cb-82bf-ed7842638c65,EURJPY,SELL,2024,Asia,B,161.479,161.979,160.979,160.479,159.979,161.479,161.979,160.979,160.479,159.979,0.01,17466,2024-01-18 00:15:00+00:00,18771,2024-01-18 22:00:00+00:00,CLOSED,CANCELLED,0.0,161.479,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
2ed197ca-490f-4116-a939-b733f6db3923,bdafb802-c7e1-4f30-8ca8-795d6dc1fb83,EURJPY,SELL,2024,Asia,A,161.229,161.729,160.729,160.229,159.729,161.229,161.729,160.729,160.229,159.729,0.01,17466,2024-01-18 00:15:00+00:00,18909,2024-01-19 00:18:00+00:00,CLOSED,BREAKEVEN,1.67,161.209,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
7adf11cb-da53-4501-b722-7c0486f886cb,da0902e1-86cd-49b5-addc-9560b27edad3,EURJPY,SELL,2024,Asia,A,161.044,161.544,160.544,160.044,159.544,161.044,161.544,160.544,160.044,159.544,0.01,18906,2024-01-19 00:15:00+00:00,18955,2024-01-19 01:04:00+00:00,CLOSED,LOSS,-3.22,161.544,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
0e78724a-c221-451f-8e2a-a59387c5a3e3,870f9054-285a-407f-a183-853e6fc5aa44,EURJPY,SELL,2024,Asia,B,161.294,161.794,160.794,160.294,159.794,161.294,161.794,160.794,160.294,159.794,0.01,18916,2024-01-19 00:25:00+00:00,19196,2024-01-19 05:05:00+00:00,CLOSED,LOSS,-3.22,161.794,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
7f2c90cb-a8a8-4076-b1c4-b812a0878f05,c30bae49-c6f2-43b0-a733-3a32b4459e57,EURJPY,SELL,2024,Asia,B,161.673,162.173,161.173,160.673,160.173,161.673,162.173,161.173,160.673,160.173,0.01,20344,2024-01-22 00:15:00+00:00,21649,2024-01-22 22:00:00+00:00,CLOSED,CANCELLED,0.0,161.673,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
3817bcfa-9fd1-4b69-9526-39b5ec14a91e,16017e64-c69b-4ed9-a018-fb31ebdef54f,EURJPY,SELL,2024,Asia,A,161.423,161.923,160.923,160.423,159.923,161.423,161.923,160.923,160.423,159.923,0.01,20344,2024-01-22 00:15:00+00:00,21849,2024-01-23 01:20:00+00:00,CLOSED,BREAKEVEN,1.67,161.403,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
6d3273ac-3db3-4983-9feb-5f3c2714160d,4015d30d-798f-4ba6-b78d-7c6308a65863,EURJPY,SELL,2024,Asia,A,161.183,161.683,160.683,160.183,159.683,161.183,161.683,160.683,160.183,159.683,0.01,21784,2024-01-23 00:15:00+00:00,21899,2024-01-23 02:10:00+00:00,CLOSED,LOSS,-3.22,161.683,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
afee1597-035b-4a24-9a35-fbe5919be5ef,49f28ec9-0f0b-415b-aba6-93d06c6618a4,EURJPY,SELL,2024,Asia,B,161.433,161.933,160.933,160.433,159.933,161.433,161.933,160.933,160.433,159.933,0.01,21850,2024-01-23 01:21:00+00:00,22159,2024-01-23 06:30:00+00:00,CLOSED,WIN,4.02,160.933,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
b1466eac-c0d6-467c-b9b9-db8e2d205e17,6216b709-798c-45eb-990c-b427a724c3fd,EURJPY,SELL,2024,Asia,A,160.784,161.284,160.284,159.784,159.284,160.784,161.284,160.284,159.784,159.284,0.01,23221,2024-01-24 00:15:00+00:00,23726,2024-01-24 08:40:00+00:00,CLOSED,BREAKEVEN,1.67,160.764,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
f322a8a2-4554-4453-997e-bd8f44c3edea,d2227d6c-2ef9-4d7c-9085-344369f8f277,EURJPY,SELL,2024,Asia,B,161.034,161.534,160.534,160.034,159.534,161.034,161.534,160.534,160.034,159.534,0.01,23221,2024-01-24 00:15:00+00:00,24526,2024-01-24 22:00:00+00:00,CLOSED,CANCELLED,0.0,161.034,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
5b5098ef-24bc-4530-a91f-a4c0272c7a0a,262efe4f-340c-4e48-8c26-217312ebb3fc,EURJPY,SELL,2024,London,B,160.881,161.381,160.381,159.881,159.381,160.881,161.381,160.381,159.881,159.381,0.01,25082,2024-01-25 07:16:00+00:00,26564,2024-01-26 08:05:00+00:00,CLOSED,WIN,4.02,160.381,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
762b78c4-1291-4528-8554-cb73762aad24,dd32c535-8338-4a91-8c4f-d051a7702ffd,EURJPY,SELL,2024,Asia,A,159.956,160.456,159.456,158.956,158.456,159.956,160.456,159.456,158.956,158.456,0.01,26094,2024-01-26 00:15:00+00:00,26565,2024-01-26 08:06:00+00:00,CLOSED,LOSS,-3.22,160.456,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
a930aa07-fed9-481b-ab34-b91c59084034,111c43c6-d635-460e-84c0-473b529b6b49,EURJPY,SELL,2024,Asia,A,160.631,161.131,160.131,159.631,159.131,160.631,161.131,160.131,159.631,159.131,0.01,24661,2024-01-25 00:15:00+00:00,26726,2024-01-26 10:47:00+00:00,CLOSED,BREAKEVEN,1.67,160.611,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
3a58345e-9c67-4569-82ab-e6d32ac43fee,384f281e-46dd-4e6d-b062-ad0b55f00076,EURJPY,SELL,2024,Asia,B,160.206,160.706,159.706,159.206,158.706,160.206,160.706,159.706,159.206,158.706,0.01,26297,2024-01-26 03:38:00+00:00,26869,2024-01-26 13:10:00+00:00,CLOSED,LOSS,-3.22,160.706,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
35eccb86-b89e-439c-8009-20cabd35d030,6978be79-028f-41a1-8ef0-10e07c878474,EURJPY,SELL,2024,Asia,B,160.973,161.473,160.473,159.973,159.473,160.973,161.473,160.473,159.973,159.473,0.01,27533,2024-01-29 00:15:00+00:00,28838,2024-01-29 22:00:00+00:00,CLOSED,CANCELLED,0.0,160.973,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
aca1ec48-3a4a-45a3-b5f0-d372fe239fed,6f7792fe-39e7-4c98-aafe-7ab15327b843,EURJPY,SELL,2024,Asia,A,160.723,161.223,160.223,159.723,159.223,160.723,161.223,160.223,159.723,159.223,0.01,27533,2024-01-29 00:15:00+00:00,29331,2024-01-30 06:13:00+00:00,CLOSED,WIN,5.63,159.223,TP3_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
