trade_id,pair,direction,year,session,entry_leg,entry_price,sl_price,tp1_price,tp2_price,tp3_price,entry,sl_usd,tp1_usd,tp2_usd,tp3_usd,lot,open_bar,open_time,close_bar,close_time,status,result,profit_usd,exit_price,exit_reason,max_level_reached,sl_pips,tp1_pips,tp2_pips,tp3_pips,month,week_no,margin_used,score
9fd87742-3049-45b7-b879-5d03e3735c0a,USDCHFm,BUY,2026,Asia,A,0.79391,0.79321,0.79461,0.79532,0.79602,0.79391,-3.14,3.14,6.33,9.48,0.04,1807,2026-06-15 06:15:00 IST,1920,2026-06-15 08:08:00 IST,CLOSED,BREAKEVEN,1.8,0.79411,breakeven,tp1,7.0,7.0,14.1,21.1,6,1.0,20.0,82.9
fee493d2-b5be-4e87-a31c-69362ad913e5,USDCHFm,SELL,2026,Asia,A,0.79449,0.7954,0.79358,0.79267,0.79175,0.79449,-4.09,4.09,8.18,12.31,0.04,3242,2026-06-16 06:11:00 IST,3453,2026-06-16 09:42:00 IST,CLOSED,LOSS,-3.64,0.7954,sl_hit,sl_hit,9.1,9.1,18.2,27.4,6,1.0,20.0,83.2
0b8eda33-2ac8-438d-82f3-ce620816b3ab,USDCHFm,BUY,2026,Asia,C,0.79141,0.7907,0.79211,0.79282,0.79352,0.79141,-3.19,3.14,6.33,9.48,0.04,,,4521,2026-06-17 03:30:00 IST,CLOSED,CANCELLED,0.0,0.79141,expired_2_days,none,7.1,7.0,14.1,21.1,6,,20.0,77.9
c9b7d731-aee8-4d08-8c77-03835888c3ab,USDCHFm,BUY,2026,NewYork Open,A,0.79315,0.79224,0.79406,0.79497,0.79589,0.79315,-4.09,4.09,8.18,12.31,0.04,5342,2026-06-17 17:11:00 IST,5415,2026-06-17 18:24:00 IST,CLOSED,LOSS,-3.64,0.79224,sl_hit,sl_hit,9.1,9.1,18.2,27.4,6,1.0,20.0,83.2
1d83da24-a6ae-4b0e-af85-4e04c5b327bf,USDCHFm,SELL,2026,Asia,C,0.79699,0.7979,0.79608,0.79517,0.79425,0.79699,-4.09,4.09,8.18,12.31,0.04,,,5960,2026-06-18 03:30:00 IST,CLOSED,CANCELLED,0.0,0.79699,expired_2_days,none,9.1,9.1,18.2,27.4,6,,20.0,78.2
ddb98216-3432-4bbd-803e-917d3c7d7315,USDCHFm,SELL,2026,London,A,0.79939,0.80044,0.79834,0.79729,0.79624,0.79939,-4.72,4.72,9.43,14.15,0.04,6440,2026-06-18 11:30:00 IST,6505,2026-06-18 12:35:00 IST,CLOSED,BREAKEVEN,2.5,0.79919,breakeven,tp1,10.5,10.5,21.0,31.5,6,1.0,20.0,83.3
3799eb4d-0e54-417a-a43b-67121470d6b8,USDCHFm,SELL,2026,London,C,0.80189,0.80294,0.80084,0.79979,0.79874,0.80189,-4.72,4.72,9.43,14.15,0.04,6595,2026-06-18 14:05:00 IST,6681,2026-06-18 15:31:00 IST,CLOSED,LOSS,-4.2,0.80294,sl_hit,sl_hit,10.5,10.5,21.0,31.5,6,1.0,20.0,78.3
b70081f1-5832-424d-899e-de16a4b71d6a,USDCHFm,BUY,2026,Asia,C,0.79065,0.78974,0.79156,0.79247,0.79339,0.79065,-4.09,4.09,8.18,12.31,0.04,,,7399,2026-06-19 03:30:00 IST,CLOSED,CANCELLED,0.0,0.79065,expired_2_days,none,9.1,9.1,18.2,27.4,6,,20.0,78.2
afd17a0d-c529-4f38-b648-4b91f180583b,USDCHFm,SELL,2026,Asia,A,0.80488,0.8064,0.80336,0.80185,0.80033,0.80488,-6.83,6.83,13.61,20.44,0.04,7605,2026-06-19 06:56:00 IST,7716,2026-06-19 08:47:00 IST,CLOSED,LOSS,-6.08,0.8064,sl_hit,sl_hit,15.2,15.2,30.3,45.5,6,2.0,20.0,83.5
fabd28a1-4db1-4db1-a27b-23982468d3f5,USDCHFm,SELL,2026,London,C,0.80738,0.8089,0.80586,0.80435,0.80283,0.80738,-6.83,6.83,13.61,20.44,0.04,7879,2026-06-19 11:30:00 IST,8285,2026-06-19 18:16:00 IST,CLOSED,BREAKEVEN,3.44,0.80718,breakeven,tp1,15.2,15.2,30.3,45.5,6,2.0,20.0,78.5
5ec8293d-2c74-40e2-9195-b570767220a9,USDJPYm,SELL,2026,Asia,A,160.132,160.2378,160.0262,159.9204,159.8146,160.132,-2.82,2.82,5.65,8.44,0.04,379,2026-06-12 06:24:00 IST,436,2026-06-12 07:21:00 IST,CLOSED,LOSS,-2.64,160.2378,sl_hit,sl_hit,10.6,10.6,21.2,31.7,6,1.0,20.0,83.3
adcb807d-d0fc-4c6b-88dc-1bf7d358b494,USDJPYm,SELL,2026,Asia,C,160.382,160.4878,160.2762,160.1704,160.0646,160.382,-2.82,2.82,5.65,8.44,0.04,,,1638,2026-06-15 03:30:00 IST,CLOSED,CANCELLED,0.0,160.382,expired_2_days,none,10.6,10.6,21.2,31.7,6,,20.0,78.3
d1c5eb96-fbc1-4951-97ec-82145a92bd1b,USDJPYm,SELL,2026,Asia,A,159.955,160.0608,159.8492,159.7434,159.6376,159.955,-2.82,2.82,5.65,8.44,0.04,1788,2026-06-15 06:00:00 IST,1810,2026-06-15 06:22:00 IST,CLOSED,LOSS,-2.65,160.0608,sl_hit,sl_hit,10.6,10.6,21.2,31.7,6,1.0,20.0,83.3
cfe1d6d8-5031-4641-bc41-9a9dd8091422,USDJPYm,SELL,2026,Asia,C,160.205,160.3108,160.0992,159.9934,159.8876,160.205,-2.82,2.82,5.65,8.44,0.04,1845,2026-06-15 06:57:00 IST,2136,2026-06-15 11:48:00 IST,CLOSED,WIN,3.3,160.0992,tp1,tp2,10.6,10.6,21.2,31.7,6,1.0,20.0,78.3
